task_idx,task_id,recipient_condition,recipient_wording,recipient_label,donor_condition,donor_label,relation,config,family,effect_type,heads,bin_index,value,full_reference
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,full_V_necessity_loss,reference,necessity_loss,all,-1,0.053576648235321045,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_sufficiency,head,sufficiency,0,-1,0.07204139232635498,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_necessity_loss,head,necessity_loss,0,-1,0.06388014554977417,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,all_except_head0_sufficiency,head,sufficiency,"1,2,3",-1,-0.005158662796020508,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,all_except_head0_necessity_loss,head,necessity_loss,"1,2,3",-1,-0.0049291253089904785,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_sufficiency,head,sufficiency,1,-1,-0.004633903503417969,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_necessity_loss,head,necessity_loss,1,-1,-0.0009884238243103027,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,all_except_head1_sufficiency,head,sufficiency,"0,2,3",-1,0.06419521570205688,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,all_except_head1_necessity_loss,head,necessity_loss,"0,2,3",-1,0.051991164684295654,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_sufficiency,head,sufficiency,2,-1,-0.0028547048568725586,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_necessity_loss,head,necessity_loss,2,-1,0.0010901093482971191,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,all_except_head2_sufficiency,head,sufficiency,"0,1,3",-1,0.07360440492630005,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,all_except_head2_necessity_loss,head,necessity_loss,"0,1,3",-1,0.053584158420562744,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_sufficiency,head,sufficiency,3,-1,-0.014494895935058594,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_necessity_loss,head,necessity_loss,3,-1,-0.004633903503417969,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,all_except_head3_sufficiency,head,sufficiency,"0,1,2",-1,0.0718379020690918,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,all_except_head3_necessity_loss,head,necessity_loss,"0,1,2",-1,0.0566440224647522,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,bin0_allheads_sufficiency,position,sufficiency,all,0,-0.006264209747314453,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,bin0_allheads_necessity_loss,position,necessity_loss,all,0,0.0002079010009765625,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_bin0_sufficiency,head_position,sufficiency,0,0,-0.0022992491722106934,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_bin0_necessity_loss,head_position,necessity_loss,0,0,-0.006572306156158447,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_bin0_sufficiency,head_position,sufficiency,1,0,0.00023597478866577148,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_bin0_necessity_loss,head_position,necessity_loss,1,0,9.906291961669922e-05,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_bin0_sufficiency,head_position,sufficiency,2,0,-0.01084756851196289,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_bin0_necessity_loss,head_position,necessity_loss,2,0,-0.00868135690689087,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_bin0_sufficiency,head_position,sufficiency,3,0,-0.005262851715087891,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_bin0_necessity_loss,head_position,necessity_loss,3,0,-0.0015224814414978027,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,bin1_allheads_sufficiency,position,sufficiency,all,1,-0.013642549514770508,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,bin1_allheads_necessity_loss,position,necessity_loss,all,1,0.0017392635345458984,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_bin1_sufficiency,head_position,sufficiency,0,1,-0.002994060516357422,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_bin1_necessity_loss,head_position,necessity_loss,0,1,-0.0014758110046386719,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_bin1_sufficiency,head_position,sufficiency,1,1,-0.0010010004043579102,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_bin1_necessity_loss,head_position,necessity_loss,1,1,-0.007957756519317627,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_bin1_sufficiency,head_position,sufficiency,2,1,-0.012448489665985107,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_bin1_necessity_loss,head_position,necessity_loss,2,1,-0.009461700916290283,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_bin1_sufficiency,head_position,sufficiency,3,1,-0.0009551644325256348,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_bin1_necessity_loss,head_position,necessity_loss,3,1,-0.009200811386108398,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,bin2_allheads_sufficiency,position,sufficiency,all,2,0.0007311701774597168,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,bin2_allheads_necessity_loss,position,necessity_loss,all,2,-0.008626282215118408,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_bin2_sufficiency,head_position,sufficiency,0,2,-0.011544525623321533,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_bin2_necessity_loss,head_position,necessity_loss,0,2,0.0007879137992858887,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_bin2_sufficiency,head_position,sufficiency,1,2,1.0311603546142578e-05,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_bin2_necessity_loss,head_position,necessity_loss,1,2,0.003269195556640625,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_bin2_sufficiency,head_position,sufficiency,2,2,-0.0036678314208984375,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_bin2_necessity_loss,head_position,necessity_loss,2,2,0.0003890395164489746,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_bin2_sufficiency,head_position,sufficiency,3,2,-0.0037789344787597656,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_bin2_necessity_loss,head_position,necessity_loss,3,2,0.004837751388549805,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,bin3_allheads_sufficiency,position,sufficiency,all,3,0.00890272855758667,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,bin3_allheads_necessity_loss,position,necessity_loss,all,3,0.0009333491325378418,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_bin3_sufficiency,head_position,sufficiency,0,3,0.008358776569366455,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_bin3_necessity_loss,head_position,necessity_loss,0,3,0.0006569623947143555,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_bin3_sufficiency,head_position,sufficiency,1,3,-0.0024452805519104004,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_bin3_necessity_loss,head_position,necessity_loss,1,3,-0.0008344054222106934,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_bin3_sufficiency,head_position,sufficiency,2,3,-0.01084524393081665,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_bin3_necessity_loss,head_position,necessity_loss,2,3,0.00038129091262817383,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_bin3_sufficiency,head_position,sufficiency,3,3,-0.0007304549217224121,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_bin3_necessity_loss,head_position,necessity_loss,3,3,-0.008665204048156738,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,bin4_allheads_sufficiency,position,sufficiency,all,4,0.007553219795227051,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,bin4_allheads_necessity_loss,position,necessity_loss,all,4,0.00040215253829956055,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_bin4_sufficiency,head_position,sufficiency,0,4,0.007936239242553711,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_bin4_necessity_loss,head_position,necessity_loss,0,4,-1.633167266845703e-05,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_bin4_sufficiency,head_position,sufficiency,1,4,-0.002826511859893799,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_bin4_necessity_loss,head_position,necessity_loss,1,4,0.001645207405090332,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_bin4_sufficiency,head_position,sufficiency,2,4,-0.010371744632720947,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_bin4_necessity_loss,head_position,necessity_loss,2,4,-0.0014432072639465332,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_bin4_sufficiency,head_position,sufficiency,3,4,0.0005449056625366211,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_bin4_necessity_loss,head_position,necessity_loss,3,4,0.0011461973190307617,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,bin5_allheads_sufficiency,position,sufficiency,all,5,0.06478923559188843,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,bin5_allheads_necessity_loss,position,necessity_loss,all,5,0.04745137691497803,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_bin5_sufficiency,head_position,sufficiency,0,5,0.064236581325531,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_bin5_necessity_loss,head_position,necessity_loss,0,5,0.04788142442703247,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_bin5_sufficiency,head_position,sufficiency,1,5,-0.00813835859298706,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_bin5_necessity_loss,head_position,necessity_loss,1,5,-0.00919044017791748,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_bin5_sufficiency,head_position,sufficiency,2,5,-0.008154630661010742,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_bin5_necessity_loss,head_position,necessity_loss,2,5,-0.0011458992958068848,0.053576648235321045
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_bin5_sufficiency,head_position,sufficiency,3,5,-0.012305021286010742,0.07139480113983154
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_bin5_necessity_loss,head_position,necessity_loss,3,5,-0.0061612725257873535,0.053576648235321045
29,task_029,canonical_test,canonical,0,canonical_test,0,self,full_V_control_sufficiency,control,control_sufficiency,all,-1,0.0,
29,task_029,canonical_impl,canonical,1,canonical_impl,1,self,full_V_control_sufficiency,control,control_sufficiency,all,-1,0.0,
29,task_029,paraphrase_test,paraphrase,0,paraphrase_test,0,self,full_V_control_sufficiency,control,control_sufficiency,all,-1,0.0,
29,task_029,paraphrase_impl,paraphrase,1,paraphrase_impl,1,self,full_V_control_sufficiency,control,control_sufficiency,all,-1,0.0,
29,task_029,canonical_test,canonical,0,paraphrase_test,0,same_state_cross_wording,full_V_control_sufficiency,control,control_sufficiency,all,-1,-0.005464315414428711,
29,task_029,canonical_impl,canonical,1,paraphrase_impl,1,same_state_cross_wording,full_V_control_sufficiency,control,control_sufficiency,all,-1,0.03528469800949097,
29,task_029,paraphrase_test,paraphrase,0,canonical_test,0,same_state_cross_wording,full_V_control_sufficiency,control,control_sufficiency,all,-1,0.007282614707946777,
29,task_029,paraphrase_impl,paraphrase,1,canonical_impl,1,same_state_cross_wording,full_V_control_sufficiency,control,control_sufficiency,all,-1,-0.02536863088607788,
29,task_029,canonical_test,canonical,0,paraphrase_impl,1,opposite_cross_wording,full_V_control_sufficiency,control,control_sufficiency,all,-1,0.03028583526611328,
29,task_029,canonical_test,canonical,0,paraphrase_impl,1,opposite_cross_wording,full_V_control_necessity_loss,control,control_necessity_loss,all,-1,0.051813602447509766,0.006824910640716553
29,task_029,canonical_impl,canonical,1,paraphrase_test,0,opposite_cross_wording,full_V_control_sufficiency,control,control_sufficiency,all,-1,0.011764764785766602,
29,task_029,canonical_impl,canonical,1,paraphrase_test,0,opposite_cross_wording,full_V_control_necessity_loss,control,control_necessity_loss,all,-1,0.03879934549331665,0.09415274858474731
29,task_029,paraphrase_test,paraphrase,0,canonical_impl,1,opposite_cross_wording,full_V_control_sufficiency,control,control_sufficiency,all,-1,0.018111228942871094,
29,task_029,paraphrase_test,paraphrase,0,canonical_impl,1,opposite_cross_wording,full_V_control_necessity_loss,control,control_necessity_loss,all,-1,0.012771964073181152,0.05412864685058594
29,task_029,paraphrase_impl,paraphrase,1,canonical_test,0,opposite_cross_wording,full_V_control_sufficiency,control,control_sufficiency,all,-1,0.07964235544204712,
29,task_029,paraphrase_impl,paraphrase,1,canonical_test,0,opposite_cross_wording,full_V_control_necessity_loss,control,control_necessity_loss,all,-1,0.04828941822052002,0.051711201667785645
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,H20_residual_reference,reference,residual_reference,all,-1,0.01993381977081299,
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,full_V_sufficiency,reference,sufficiency,all,-1,0.023542284965515137,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,full_V_necessity_loss,reference,necessity_loss,all,-1,0.020664572715759277,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head0_sufficiency,head,sufficiency,0,-1,0.02486443519592285,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head0_necessity_loss,head,necessity_loss,0,-1,0.018924236297607422,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,all_except_head0_sufficiency,head,sufficiency,"1,2,3",-1,-0.0034235715866088867,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,all_except_head0_necessity_loss,head,necessity_loss,"1,2,3",-1,-0.015780329704284668,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head1_sufficiency,head,sufficiency,1,-1,0.001208662986755371,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head1_necessity_loss,head,necessity_loss,1,-1,-0.0074291229248046875,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,all_except_head1_sufficiency,head,sufficiency,"0,2,3",-1,0.02251589298248291,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,all_except_head1_necessity_loss,head,necessity_loss,"0,2,3",-1,0.016905903816223145,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head2_sufficiency,head,sufficiency,2,-1,-0.001134037971496582,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head2_necessity_loss,head,necessity_loss,2,-1,-0.0068781375885009766,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,all_except_head2_sufficiency,head,sufficiency,"0,1,3",-1,0.027492165565490723,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,all_except_head2_necessity_loss,head,necessity_loss,"0,1,3",-1,0.02031886577606201,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head3_sufficiency,head,sufficiency,3,-1,-0.0026797056198120117,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head3_necessity_loss,head,necessity_loss,3,-1,-0.008210301399230957,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,all_except_head3_sufficiency,head,sufficiency,"0,1,2",-1,0.024120807647705078,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,all_except_head3_necessity_loss,head,necessity_loss,"0,1,2",-1,0.030237793922424316,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,bin0_allheads_sufficiency,position,sufficiency,all,0,-0.006893157958984375,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,bin0_allheads_necessity_loss,position,necessity_loss,all,0,-0.018282055854797363,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head0_bin0_sufficiency,head_position,sufficiency,0,0,-0.0025947093963623047,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head0_bin0_necessity_loss,head_position,necessity_loss,0,0,-0.007287263870239258,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head1_bin0_sufficiency,head_position,sufficiency,1,0,-0.0024759769439697266,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head1_bin0_necessity_loss,head_position,necessity_loss,1,0,-0.005342721939086914,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head2_bin0_sufficiency,head_position,sufficiency,2,0,-0.0003609657287597656,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head2_bin0_necessity_loss,head_position,necessity_loss,2,0,-0.006074309349060059,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head3_bin0_sufficiency,head_position,sufficiency,3,0,0.006557106971740723,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head3_bin0_necessity_loss,head_position,necessity_loss,3,0,-0.014193534851074219,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,bin1_allheads_sufficiency,position,sufficiency,all,1,-0.00937044620513916,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,bin1_allheads_necessity_loss,position,necessity_loss,all,1,0.0012667179107666016,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head0_bin1_sufficiency,head_position,sufficiency,0,1,-0.0002925395965576172,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head0_bin1_necessity_loss,head_position,necessity_loss,0,1,-0.006639003753662109,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head1_bin1_sufficiency,head_position,sufficiency,1,1,0.0004684925079345703,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head1_bin1_necessity_loss,head_position,necessity_loss,1,1,-0.00617063045501709,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head2_bin1_sufficiency,head_position,sufficiency,2,1,0.006519913673400879,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head2_bin1_necessity_loss,head_position,necessity_loss,2,1,-0.007402300834655762,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head3_bin1_sufficiency,head_position,sufficiency,3,1,-0.0003364086151123047,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head3_bin1_necessity_loss,head_position,necessity_loss,3,1,-0.005892038345336914,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,bin2_allheads_sufficiency,position,sufficiency,all,2,0.0007942914962768555,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,bin2_allheads_necessity_loss,position,necessity_loss,all,2,-0.007424592971801758,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head0_bin2_sufficiency,head_position,sufficiency,0,2,-0.002030014991760254,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head0_bin2_necessity_loss,head_position,necessity_loss,0,2,-0.007420539855957031,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head1_bin2_sufficiency,head_position,sufficiency,1,2,-0.004535198211669922,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head1_bin2_necessity_loss,head_position,necessity_loss,1,2,0.0007909536361694336,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head2_bin2_sufficiency,head_position,sufficiency,2,2,-0.0002949237823486328,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head2_bin2_necessity_loss,head_position,necessity_loss,2,2,0.0006545782089233398,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head3_bin2_sufficiency,head_position,sufficiency,3,2,-7.2479248046875e-05,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head3_bin2_necessity_loss,head_position,necessity_loss,3,2,-0.007786989212036133,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,bin3_allheads_sufficiency,position,sufficiency,all,3,-0.0007919073104858398,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,bin3_allheads_necessity_loss,position,necessity_loss,all,3,-0.006642460823059082,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head0_bin3_sufficiency,head_position,sufficiency,0,3,-0.006952524185180664,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head0_bin3_necessity_loss,head_position,necessity_loss,0,3,-0.006843447685241699,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head1_bin3_sufficiency,head_position,sufficiency,1,3,0.0005004405975341797,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head1_bin3_necessity_loss,head_position,necessity_loss,1,3,-2.0265579223632812e-06,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head2_bin3_sufficiency,head_position,sufficiency,2,3,-2.586841583251953e-05,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head2_bin3_necessity_loss,head_position,necessity_loss,2,3,-0.0068454742431640625,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head3_bin3_sufficiency,head_position,sufficiency,3,3,-0.002504587173461914,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head3_bin3_necessity_loss,head_position,necessity_loss,3,3,-0.006681680679321289,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,bin4_allheads_sufficiency,position,sufficiency,all,4,0.007834553718566895,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,bin4_allheads_necessity_loss,position,necessity_loss,all,4,-0.006856322288513184,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head0_bin4_sufficiency,head_position,sufficiency,0,4,0.007832050323486328,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head0_bin4_necessity_loss,head_position,necessity_loss,0,4,-0.00740206241607666,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head1_bin4_sufficiency,head_position,sufficiency,1,4,0.008566975593566895,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head1_bin4_necessity_loss,head_position,necessity_loss,1,4,-9.72747802734375e-05,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head2_bin4_sufficiency,head_position,sufficiency,2,4,0.0012197494506835938,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head2_bin4_necessity_loss,head_position,necessity_loss,2,4,-0.007392525672912598,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head3_bin4_sufficiency,head_position,sufficiency,3,4,-0.0033996105194091797,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,head3_bin4_necessity_loss,head_position,necessity_loss,3,4,-0.0066024065017700195,0.020664572715759277
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,bin5_allheads_sufficiency,position,sufficiency,all,5,0.024885892868041992,0.023542284965515137
30,task_030,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,bin5_allheads_necessity_loss,position,necessity_loss,all,5,0.01939249038696289,0.020664572715759277
