phase,task_id,family,recipient_wording,recipient_label,donor_wording,donor_label,relation,anchor,metric,value
discovery,exp12_search_edit_15,search_edit,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.0025477465242147446
discovery,exp12_search_edit_15,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,V_sufficiency,0.07291334867477417
discovery,exp12_search_edit_15,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,V_necessity_loss,0.021540304645895958
discovery,exp12_search_edit_15,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.024349957704544067
discovery,exp12_search_edit_15,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.01600610464811325
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SKILL_END,V_sufficiency,0.00012135505676269531
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SKILL_END,V_necessity_loss,0.007812555879354477
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_sufficiency,-0.00766618549823761
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,0.007873013615608215
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_sufficiency,-6.152130663394928e-05
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_necessity_loss,-1.9351020455360413e-05
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_sufficiency,9.620003402233124e-05
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_necessity_loss,-0.007806703448295593
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_sufficiency,8.779019117355347e-05
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_necessity_loss,9.753555059432983e-05
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_sufficiency,-0.00835740752518177
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_necessity_loss,-0.007219061255455017
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.00016778334975242615
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.016115017235279083
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,V_sufficiency,0.007767535746097565
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,V_necessity_loss,0.015621988102793694
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.08646563068032265
discovery,exp12_search_edit_15,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.015604294836521149
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,SKILL_END,V_sufficiency,0.00014066696166992188
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,SKILL_END,V_necessity_loss,0.002083413302898407
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,V_sufficiency,-0.018229305744171143
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,1.6450881958007812e-05
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,V_sufficiency,-0.018236473202705383
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.01826973259449005
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,V_sufficiency,-0.01827208697795868
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,V_necessity_loss,0.019863836467266083
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,ACTION0_END,V_sufficiency,0.0001289471983909607
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,ACTION0_END,V_necessity_loss,3.466755151748657e-05
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,ACTION1_END,V_sufficiency,-9.238719940185547e-07
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,ACTION1_END,V_necessity_loss,0.019873693585395813
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.02066279947757721
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.0386342778801918
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,V_sufficiency,0.12462402880191803
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,V_necessity_loss,0.17846908420324326
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,0.00021994858980178833
discovery,exp12_search_edit_15,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.014843499287962914
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SKILL_END,V_sufficiency,-0.0018124133348464966
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SKILL_END,V_necessity_loss,0.01613396406173706
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_sufficiency,-0.00016672909259796143
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.016458168625831604
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_sufficiency,-0.0018429756164550781
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_necessity_loss,0.01635707914829254
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_sufficiency,-0.018621474504470825
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_necessity_loss,0.00012677907943725586
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_sufficiency,-0.01861642301082611
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_necessity_loss,-0.0013921931385993958
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_sufficiency,-0.018741026520729065
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_necessity_loss,2.9303133487701416e-05
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.016546621918678284
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.014765650033950806
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,V_sufficiency,0.05122973024845123
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,V_necessity_loss,0.08480754494667053
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.03525303304195404
discovery,exp12_search_edit_15,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.08684447035193443
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,SKILL_END,V_sufficiency,0.0068158358335494995
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,SKILL_END,V_necessity_loss,-0.013967692852020264
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,V_sufficiency,0.013325423002243042
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.00034046173095703125
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,ISSUE_END,V_sufficiency,0.006355166435241699
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,ISSUE_END,V_necessity_loss,0.007196530699729919
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,V_sufficiency,-0.00014294683933258057
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,V_necessity_loss,0.00016857683658599854
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,V_sufficiency,0.006042703986167908
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,V_necessity_loss,0.0004416555166244507
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,ACTION1_END,V_sufficiency,0.0005748271942138672
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,ACTION1_END,V_necessity_loss,0.012347295880317688
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.006790459156036377
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.012505099177360535
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,USER_END,V_sufficiency,0.032763659954071045
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,USER_END,V_necessity_loss,0.024654269218444824
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.0058242082595825195
discovery,exp12_config_command_03,config_command,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,0.13359208405017853
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,SKILL_END,V_sufficiency,-4.826486110687256e-05
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,SKILL_END,V_necessity_loss,0.011974111199378967
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_sufficiency,0.0005417913198471069
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,0.005486652255058289
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_sufficiency,-0.004063740372657776
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_necessity_loss,0.003935664892196655
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_sufficiency,0.0033054351806640625
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_necessity_loss,0.01593238115310669
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_sufficiency,-0.0057310909032821655
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_necessity_loss,0.009732887148857117
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_sufficiency,-0.01617242395877838
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_necessity_loss,-0.012698888778686523
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.006736099720001221
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.010570257902145386
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,V_sufficiency,-0.002150431275367737
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,V_necessity_loss,0.0031497925519943237
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.012712329626083374
discovery,exp12_config_command_03,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,0.006914258003234863
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,SKILL_END,V_sufficiency,-0.013323184102773666
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,SKILL_END,V_necessity_loss,0.013472430408000946
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,V_sufficiency,0.007441632449626923
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.013614494353532791
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,V_sufficiency,-0.01340876892209053
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,V_necessity_loss,0.013782374560832977
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,V_sufficiency,-0.013394534587860107
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,V_necessity_loss,0.0067316219210624695
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,ACTION0_END,V_sufficiency,-0.006513174623250961
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,ACTION0_END,V_necessity_loss,-3.601983189582825e-05
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,ACTION1_END,V_sufficiency,0.00018300116062164307
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,ACTION1_END,V_necessity_loss,-0.006735131144523621
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.02088165655732155
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.013819616287946701
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,USER_END,V_sufficiency,0.09047337248921394
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,USER_END,V_necessity_loss,0.041770827025175095
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,0.06212485209107399
discovery,exp12_config_command_03,config_command,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.050158143043518066
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,SKILL_END,V_sufficiency,-0.0003898739814758301
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,SKILL_END,V_necessity_loss,0.01385149359703064
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_sufficiency,0.00015938282012939453
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,0.0064494311809539795
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_sufficiency,-0.0005071759223937988
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_necessity_loss,0.0005247294902801514
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_sufficiency,-0.007255971431732178
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_necessity_loss,7.963180541992188e-05
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_sufficiency,-0.0005047619342803955
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_necessity_loss,-0.00024169683456420898
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_sufficiency,-0.0005321204662322998
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_necessity_loss,-4.6700239181518555e-05
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.019602149724960327
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.007356554269790649
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,V_sufficiency,0.01975080370903015
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,V_necessity_loss,0.013071328401565552
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,0.0011382102966308594
discovery,exp12_config_command_03,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.011858880519866943
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,SKILL_END,V_sufficiency,0.013569742441177368
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,SKILL_END,V_necessity_loss,0.0001265108585357666
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,V_sufficiency,0.013322576880455017
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,0.005259856581687927
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,ISSUE_END,V_sufficiency,0.005740419030189514
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,ISSUE_END,V_necessity_loss,0.005979552865028381
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,V_sufficiency,0.0003619343042373657
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,V_necessity_loss,-9.201467037200928e-05
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,V_sufficiency,0.013544797897338867
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,V_necessity_loss,0.005705192685127258
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,ACTION1_END,V_sufficiency,1.940131187438965e-05
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,ACTION1_END,V_necessity_loss,-0.0016921907663345337
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.018398597836494446
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.011794239282608032
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,USER_END,V_sufficiency,0.03059634566307068
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,USER_END,V_necessity_loss,-0.010911136865615845
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,0.006503567099571228
discovery,exp12_config_command_05,config_command,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,0.09508442878723145
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,SKILL_END,V_sufficiency,0.005603402853012085
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,SKILL_END,V_necessity_loss,0.005753427743911743
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_sufficiency,-0.0015729665756225586
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.013713300228118896
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_sufficiency,-2.880394458770752e-05
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_necessity_loss,0.005640804767608643
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_sufficiency,-6.343424320220947e-05
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_necessity_loss,-0.007661744952201843
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_sufficiency,-2.3856759071350098e-05
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_necessity_loss,-2.0489096641540527e-05
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_sufficiency,-0.00011077523231506348
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_necessity_loss,-0.006531953811645508
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.005857691168785095
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.017742782831192017
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,V_sufficiency,0.00579679012298584
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,V_necessity_loss,0.016616731882095337
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.013861432671546936
discovery,exp12_config_command_05,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,0.012543708086013794
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,SKILL_END,V_sufficiency,3.565289080142975e-05
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,SKILL_END,V_necessity_loss,0.00010075606405735016
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,V_sufficiency,0.013929879292845726
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,4.5863911509513855e-05
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,V_sufficiency,0.013788901269435883
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.0067407358437776566
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,V_sufficiency,1.1110678315162659e-05
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,V_necessity_loss,7.042661309242249e-05
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,ACTION0_END,V_sufficiency,4.586018621921539e-05
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,ACTION0_END,V_necessity_loss,0.000413011759519577
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,ACTION1_END,V_sufficiency,0.0002293623983860016
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,ACTION1_END,V_necessity_loss,0.006902426481246948
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.03474842198193073
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.014197852462530136
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,USER_END,V_sufficiency,0.14556607604026794
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,USER_END,V_necessity_loss,0.08314717747271061
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,0.08975762687623501
discovery,exp12_config_command_05,config_command,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.048620790243148804
discovery,exp12_config_command_05,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,SKILL_END,V_sufficiency,0.006913632154464722
discovery,exp12_config_command_05,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,SKILL_END,V_necessity_loss,0.005775898694992065
discovery,exp12_config_command_05,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_sufficiency,0.01383906602859497
discovery,exp12_config_command_05,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,0.006319880485534668
discovery,exp12_config_command_05,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_sufficiency,0.0002123415470123291
discovery,exp12_config_command_05,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_necessity_loss,0.0008435249328613281
discovery,exp12_config_command_05,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_sufficiency,0.00026679039001464844
discovery,exp12_config_command_05,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_necessity_loss,-0.006683975458145142
discovery,exp12_config_command_05,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_sufficiency,-0.0004163980484008789
discovery,exp12_config_command_05,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_necessity_loss,-0.01257479190826416
discovery,exp12_config_command_05,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_sufficiency,0.00016996264457702637
discovery,exp12_config_command_05,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_necessity_loss,5.829334259033203e-05
discovery,exp12_config_command_05,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.019557446241378784
discovery,exp12_config_command_05,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.006390750408172607
discovery,exp12_config_command_05,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,V_sufficiency,0.0318450927734375
discovery,exp12_config_command_05,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,V_necessity_loss,0.012598901987075806
